data,rain_sum,precipitation_sum,precipitation_hours,precipitation_probability_max,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,windspeed_10m_max,et0_fao_evapotranspiration,shortwave_radiation_sum,precip_acum_3d,precip_acum_7d,precip_acum_14d,rain_lag1,rain_lag2,rain_trend
2026-03-09,5.4,6.4,14.0,100.0,22.7,18.2,20.0,92.0,12.5,1.8,9.58,21.5,29.0,29.0,0.9,0.8,4.5
2026-03-10,14.4,18.8,24.0,100.0,21.4,18.5,19.4,95.0,10.2,1.25,6.36,31.4,47.8,47.8,5.4,0.9,9.0
2026-03-11,29.3,39.9,22.0,100.0,21.8,18.9,19.7,97.0,9.6,1.22,6.11,65.10000000000001,87.7,87.7,14.4,5.4,14.9
2026-03-12,28.6,34.6,24.0,100.0,21.5,18.1,19.8,97.0,14.2,1.23,6.61,93.3,121.1,122.3,29.3,14.4,-0.6999999999999993
2026-03-13,2.0,2.8,12.0,86.0,25.2,17.6,20.4,87.0,11.1,3.0,15.86,77.3,117.6,125.1,28.6,29.3,-26.6
2026-03-14,0.3,0.3,3.0,63.0,27.2,16.5,20.9,82.0,8.1,4.54,23.61,37.70000000000001,109.0,125.4,2.0,28.6,-1.7
2026-03-15,0.6,1.1,3.0,80.0,28.4,17.6,22.6,80.0,12.0,4.23,21.74,4.200000000000007,103.9,126.5,0.3,2.0,0.3
2026-03-16,0.0,0.0,0.0,0.0,30.1,18.0,22.9,78.0,13.6,4.9,24.36,1.4000000000000072,97.5,126.5,0.6,0.3,-0.6
2026-03-17,0.0,0.0,0.0,0.0,29.5,16.5,21.9,83.0,15.9,4.62,23.77,1.1000000000000072,78.7,126.5,0.0,0.6,0.0
2026-03-18,1.8,8.2,6.0,98.0,29.1,17.5,21.9,88.0,14.6,3.71,19.24,8.200000000000006,47.0,134.7,0.0,0.0,1.8
2026-03-19,3.7,7.6,9.0,100.0,24.9,19.4,21.3,91.0,9.6,2.12,11.14,15.800000000000006,20.0,141.10000000000002,1.8,0.0,1.9
2026-03-20,0.3,0.4,3.0,27.0,25.5,17.6,21.1,84.0,12.9,3.96,21.39,16.200000000000006,17.599999999999998,135.2,3.7,1.8,-3.4000000000000004
2026-03-21,0.0,0.0,0.0,2.0,29.0,18.0,21.7,85.0,13.6,4.4,22.99,8.000000000000007,17.299999999999997,126.3,0.3,3.7,-0.3
2026-03-22,0.1,0.1,1.0,17.0,29.4,17.6,22.0,80.0,11.4,4.13,20.55,0.5000000000000071,16.3,120.2,0.0,0.3,0.1
2026-03-23,0.0,0.0,0.0,22.0,27.5,17.5,21.6,80.0,13.3,4.52,23.78,0.1000000000000071,16.3,113.8,0.1,0.0,-0.1
2026-03-24,0.0,0.0,0.0,6.0,29.0,16.5,21.4,82.0,17.3,4.51,23.62,0.1000000000000071,16.3,95.0,0.0,0.1,0.0
2026-03-25,1.3,1.8,8.0,90.0,27.6,18.0,22.1,83.0,16.3,3.8,19.35,1.8000000000000071,9.9,56.9,0.0,0.0,1.3
2026-03-26,1.1,5.3,4.0,100.0,28.7,19.6,22.9,84.0,7.7,4.01,20.48,7.100000000000007,7.6,27.6,1.3,0.0,-0.1999999999999999
2026-03-27,0.0,0.0,0.0,0.0,29.2,18.5,22.5,81.0,14.3,4.46,22.68,7.100000000000007,7.199999999999999,24.8,1.1,1.3,-1.1
2026-03-28,0.0,0.0,0.0,2.0,28.4,18.0,21.8,81.0,15.8,4.48,23.26,5.300000000000007,7.199999999999999,24.5,0.0,1.1,0.0
2026-03-29,0.0,0.0,0.0,2.0,28.9,18.2,22.1,82.0,11.7,4.51,23.23,0.0,7.1,23.4,0.0,0.0,0.0
2026-03-30,0.0,0.1,1.0,57.0,27.8,16.7,20.8,83.0,13.5,3.8,19.58,0.1000000000000071,7.199999999999999,23.5,0.0,0.0,0.0
2026-03-31,7.0,19.2,17.0,100.0,24.5,18.4,19.8,88.0,9.6,2.45,13.06,19.300000000000008,26.4,42.7,0.0,0.0,7.0
2026-04-01,1.1,20.4,6.0,100.0,26.5,17.1,20.1,88.0,16.8,3.12,16.92,39.7,45.0,54.89999999999999,7.0,0.0,-5.9
2026-04-02,3.4,7.3,14.0,100.0,27.1,19.1,21.7,86.0,13.7,3.75,20.22,46.900000000000006,47.0,54.6,1.1,7.0,2.3
2026-04-03,0.4,5.6,5.0,98.0,28.1,18.5,22.2,83.0,13.6,4.12,21.17,33.300000000000004,52.6,59.8,3.4,1.1,-3.0
2026-04-04,0.1,1.7,3.0,82.0,29.0,18.5,22.4,85.0,10.9,3.89,20.26,14.600000000000009,54.3,61.5,0.4,3.4,-0.3
2026-04-05,0.4,1.1,4.0,82.0,27.0,18.0,21.7,86.0,13.5,3.73,19.91,8.400000000000007,55.4,62.5,0.1,0.4,0.3
2026-04-06,0.4,1.3,6.0,80.0,26.8,19.2,21.9,86.0,13.2,3.52,18.45,4.100000000000007,56.6,63.8,0.4,0.1,0.0
2026-04-07,0.9,3.8,8.0,91.0,27.2,19.8,22.1,87.0,8.7,2.99,15.31,6.200000000000006,41.2,67.6,0.4,0.4,0.5
2026-04-08,0.5,1.5,6.0,60.0,24.6,19.4,22.1,83.0,18.3,2.34,11.04,6.600000000000007,22.3,67.3,0.9,0.4,-0.4
2026-04-09,0.8,2.0,9.0,100.0,25.2,19.0,20.9,86.0,13.1,2.49,12.81,7.300000000000006,17.0,64.0,0.5,0.9,0.3
2026-04-10,0.4,2.4,6.0,95.0,22.1,16.7,18.6,86.0,10.6,2.1,11.57,5.900000000000008,13.8,66.4,0.8,0.5,-0.4
2026-04-11,0.0,0.0,0.0,2.0,23.6,15.4,18.7,81.0,14.7,3.49,19.81,4.400000000000008,12.1,66.4,0.4,0.8,-0.4
2026-04-12,0.0,0.0,0.0,4.0,26.0,14.1,19.3,83.0,13.9,3.91,21.8,2.400000000000007,11.0,66.4,0.0,0.4,0.0
2026-04-13,0.0,0.0,0.0,4.0,26.7,16.5,20.0,85.0,11.2,3.5,18.47,0.0,9.7,66.30000000000001,0.0,0.0,0.0
2026-04-14,0.0,0.0,0.0,2.0,25.0,16.0,19.4,81.0,15.0,3.82,20.85,0.0,5.9,47.1,0.0,0.0,0.0
2026-04-15,0.0,0.0,0.0,0.0,26.5,14.7,19.5,82.0,13.3,3.93,21.5,0.0,4.4,26.7,0.0,0.0,0.0
2026-04-16,0.0,0.0,0.0,0.0,27.0,15.4,20.0,82.0,13.5,3.79,20.38,0.0,2.4,19.4,0.0,0.0,0.0
2026-04-17,0.0,0.0,0.0,12.0,27.8,16.4,21.7,75.0,10.6,3.98,20.15,0.0,0.0,13.8,0.0,0.0,0.0
2026-04-18,0.0,1.5,4.0,61.0,26.5,18.5,21.6,77.0,16.2,3.16,15.94,1.500000000000007,1.5,13.6,0.0,0.0,0.0
2026-04-19,0.0,0.2,2.0,0.0,26.5,15.1,20.3,82.0,12.1,3.8,20.42,1.700000000000007,1.7,12.7,0.0,0.0,0.0
2026-04-20,0.0,0.0,0.0,0.0,24.6,15.1,19.2,81.0,11.1,3.74,20.78,1.700000000000007,1.7,11.4,0.0,0.0,0.0
2026-04-21,0.0,0.0,0.0,0.0,24.6,15.1,18.8,81.0,12.5,3.45,18.86,0.2000000000000071,1.7,7.6,0.0,0.0,0.0
2026-04-22,0.0,0.2,2.0,0.0,25.9,15.6,19.5,81.0,12.1,3.65,20.05,0.2000000000000071,1.9,6.3,0.0,0.0,0.0
2026-04-23,0.0,0.1,1.0,0.0,26.2,16.1,19.6,83.0,14.1,3.37,18.21,0.3000000000000071,2.0,4.4,0.0,0.0,0.0
2026-04-24,0.1,0.1,1.0,0.0,27.6,17.0,20.6,81.0,14.7,3.44,18.18,0.4000000000000071,2.1,2.1,0.0,0.0,0.1
2026-04-25,0.0,0.0,0.0,0.0,28.0,16.6,22.0,73.0,17.1,3.94,19.02,0.2000000000000071,0.6000000000000001,2.1,0.1,0.0,-0.1
2026-04-26,0.0,0.0,0.0,4.0,28.8,16.9,22.9,71.0,18.2,4.19,19.02,0.1000000000000071,0.4,2.1,0.0,0.1,0.0
2026-04-27,2.9,15.0,11.0,100.0,24.9,18.8,20.7,89.0,12.4,1.92,9.82,15.000000000000009,15.4,17.1,0.0,0.0,2.9
2026-04-28,0.9,7.1,13.0,100.0,25.0,18.3,20.3,91.0,12.3,2.05,10.72,22.10000000000001,22.5,24.2,2.9,0.0,-2.0
2026-04-29,0.9,12.3,7.0,100.0,27.8,17.2,20.4,90.0,11.8,2.51,12.9,34.400000000000006,34.6,36.5,0.9,2.9,0.0
2026-04-30,2.8,3.5,9.0,55.0,26.8,16.9,19.9,87.0,13.0,3.03,16.32,22.90000000000001,38.0,40.0,0.9,0.9,1.9
2026-05-01,0.1,0.9,7.0,35.0,26.7,18.2,21.2,85.0,11.4,2.48,12.77,16.700000000000006,38.8,40.9,2.8,0.9,-2.7
2026-05-02,0.3,0.3,3.0,47.0,27.1,18.5,21.6,78.0,15.5,3.46,16.89,4.700000000000007,39.1,39.7,0.1,2.8,0.1999999999999999
2026-05-03,0.6,0.9,3.0,94.0,18.5,15.6,17.2,86.0,17.6,1.23,6.12,2.100000000000007,40.0,40.4,0.3,0.1,0.3
2026-05-04,0.4,0.4,3.0,49.0,25.0,14.9,18.6,85.0,12.6,3.0,16.75,1.6000000000000072,25.4,40.8,0.6,0.3,-0.1999999999999999
2026-05-05,0.0,0.0,0.0,18.0,27.1,15.8,20.6,83.0,8.2,3.17,16.99,1.3000000000000074,18.3,40.8,0.4,0.6,-0.4
2026-05-06,0.0,0.0,0.0,0.0,27.8,16.2,20.9,79.0,10.8,3.49,18.39,0.4000000000000071,6.0,40.6,0.0,0.4,0.0
2026-05-07,0.0,0.0,0.0,0.0,28.1,16.0,21.8,70.0,11.2,3.71,18.11,0.0,2.5,40.5,0.0,0.0,0.0
2026-05-08,0.0,0.0,0.0,4.0,28.8,19.8,23.4,60.0,24.7,4.33,16.14,0.0,1.6,40.4,0.0,0.0,0.0
2026-05-09,0.0,0.0,0.0,33.0,27.0,19.0,22.6,70.0,13.9,2.4,8.43,0.0,1.3000000000000005,40.4,0.0,0.0,0.0
2026-05-10,3.2,6.2,14.0,55.0,22.5,16.0,18.4,87.0,16.4,2.09,12.13,6.200000000000007,6.6000000000000005,46.6,0.0,0.0,3.2
2026-05-11,1.0,3.1,4.0,29.0,18.1,12.0,15.1,84.0,11.2,2.37,15.6,9.300000000000008,9.3,34.7,3.2,0.0,-2.2
